mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
152,Mr,Stefano,Perrier,,,male,Italy,Tenda (Cuneo),###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/152.jpg,,,,,,,https://data.europarl.europa.eu/person/152
153,Mr,Attilio,Piccioni,,,male,Italy,Poggio Bustone (Rieti),###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/153.jpg,,,,,,,https://data.europarl.europa.eu/person/153
154,Mr,Ludwig,Ratzel,,,male,Germany,Friedrichsfeld (Mannheim),13/02/1915 01:00,,https://www.europarl.europa.eu/mepphoto/154.jpg,,,,,,,https://data.europarl.europa.eu/person/154
155,Mr,Russell,Johnston,,,male,United Kingdom,Edingburgh,28/07/1932 01:00,,https://www.europarl.europa.eu/mepphoto/155.jpg,,,,,,,https://data.europarl.europa.eu/person/155
156,Mr,THE LORD,Kennet,,,male,United Kingdom,London,02/08/1923 01:00,,https://www.europarl.europa.eu/mepphoto/156.jpg,,,,,,,https://data.europarl.europa.eu/person/156
157,Mr,Peter M.,Kirk,,,male,United Kingdom,Oxford,18/05/1928 01:00,17/04/1977 12:00,https://www.europarl.europa.eu/mepphoto/157.jpg,,,,,,,https://data.europarl.europa.eu/person/157
158,Mr,Reint,Laan,,,male,Netherlands,Velsen,10/12/1914 01:00,,https://www.europarl.europa.eu/mepphoto/158.jpg,,,,,,,https://data.europarl.europa.eu/person/158
159,Mr,Cornelis,Laban,,,male,Netherlands,Rotterdam,07/09/1925 01:00,05/09/1977 12:00,https://www.europarl.europa.eu/mepphoto/159.jpg,,,,,,,https://data.europarl.europa.eu/person/159
160,Mr,W.F.,Lichtenauer,,,male,Netherlands,Rotterdam,11/05/1900 01:36,,https://www.europarl.europa.eu/mepphoto/160.jpg,,,,,,,https://data.europarl.europa.eu/person/160
161,Mr,Charles,Naveau,,,male,France,Ramousies (Nord),14/07/1903 01:36,,https://www.europarl.europa.eu/mepphoto/161.jpg,,,,,,,https://data.europarl.europa.eu/person/161
162,Mr,Ferruccio,Parri,,,male,Italy,Pinetolo (Torino),###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/162.jpg,,,,,,,https://data.europarl.europa.eu/person/162
163,Mr,Giuseppe,Pella,,,male,Italy,Valdengo (VC),18/04/1902 01:36,,https://www.europarl.europa.eu/mepphoto/163.jpg,,,,,,,https://data.europarl.europa.eu/person/163
164,Mr,Willy Max,Rademacher,,,male,Germany,Langenhagen (Hannover),###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/164.jpg,,,,,,,https://data.europarl.europa.eu/person/164
165,Mr,Gerhard,Reischl,,,male,Germany,München,17/07/1918 12:00,,https://www.europarl.europa.eu/mepphoto/165.jpg,,,,,,,https://data.europarl.europa.eu/person/165
166,Mr,Hellmut,Rohde,,,male,Germany,Hannover,09/11/1925 02:00,,https://www.europarl.europa.eu/mepphoto/166.jpg,,,,,,,https://data.europarl.europa.eu/person/166
167,Mr,Victor Emanuel,Preusker,,,male,Germany,Berlin,25/02/1913 01:00,,https://www.europarl.europa.eu/mepphoto/167.jpg,,,,,,,https://data.europarl.europa.eu/person/167
168,Mr,Georg,Pelster,,,male,Germany,Rheine,###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/168.jpg,,,,,,,https://data.europarl.europa.eu/person/168
169,Mr,Wolfgang,Pohle,,,male,Germany,Erfurt,28/11/1903 01:36,,https://www.europarl.europa.eu/mepphoto/169.jpg,,,,,,,https://data.europarl.europa.eu/person/169
170,Mr,Hermann,Pünder,,,male,Germany,Trier,###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/170.jpg,,,,,,,https://data.europarl.europa.eu/person/170
171,Mr,Gerhard,Philipp,,,male,Germany,Dresden,04/01/1904 01:36,,https://www.europarl.europa.eu/mepphoto/171.jpg,,,,,,,https://data.europarl.europa.eu/person/171
172,Mr,Pierre L.J.J.,Wigny,,,male,Belgium,Liège,18/04/1905 01:00,,https://www.europarl.europa.eu/mepphoto/172.jpg,,,,,,,https://data.europarl.europa.eu/person/172
173,Mr,Johannes H.,Lamberts,,,male,Netherlands,Vriezenveen,08/07/1911 01:00,,https://www.europarl.europa.eu/mepphoto/173.jpg,,,,,,,https://data.europarl.europa.eu/person/173
174,Mr,P.J.,Lardinois,,,male,Netherlands,,13/08/1924 01:00,,https://www.europarl.europa.eu/mepphoto/174.jpg,,,,,,,https://data.europarl.europa.eu/person/174
175,Mr,Pierre,Warnant,,,male,Belgium,Ixelles (Bruxelles),16/02/1905 01:00,,https://www.europarl.europa.eu/mepphoto/175.jpg,,,,,,,https://data.europarl.europa.eu/person/175
176,Mr,Paul J.,Kapteyn,,,male,Netherlands,Amsterdam,###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/176.jpg,,,,,,,https://data.europarl.europa.eu/person/176
177,Mr,H.A.,Korthals,,,male,Netherlands,Dordrecht,03/07/1911 01:00,,https://www.europarl.europa.eu/mepphoto/177.jpg,,,,,,,https://data.europarl.europa.eu/person/177
178,Ms,Marga A.M.,Klompé,,,female,Netherlands,Arnhem,16/08/1912 01:00,,https://www.europarl.europa.eu/mepphoto/178.jpg,,,,,,,https://data.europarl.europa.eu/person/178
179,Mr,Jan,de Koning,,,male,Netherlands,Zwartsluis,31/08/1926 01:00,,https://www.europarl.europa.eu/mepphoto/179.jpg,,,,,,,https://data.europarl.europa.eu/person/179
180,Mr,Eugène,Schaus,,,male,Luxembourg,Gonderange,12/05/1901 01:36,,https://www.europarl.europa.eu/mepphoto/180.jpg,,,,,,,https://data.europarl.europa.eu/person/180
182,Mr,Augusto,Premoli,,,male,Italy,Almenno S. Bartolomeo (Bergamo),17/08/1911 01:00,,https://www.europarl.europa.eu/mepphoto/182.jpg,,,,,,,https://data.europarl.europa.eu/person/182
183,Mr,Luigi,Preti,,,male,Italy,Ferrara,23/10/1914 01:00,,https://www.europarl.europa.eu/mepphoto/183.jpg,,,,,,,https://data.europarl.europa.eu/person/183
184,Mr,Ernesto,Pucci,,,male,Italy,Chiaravalle Centrale,08/04/1917 01:00,,https://www.europarl.europa.eu/mepphoto/184.jpg,,,,,,,https://data.europarl.europa.eu/person/184
185,Mr,Emile,Schaus,,,male,Luxembourg,Reimberg,12/02/1903 01:36,,https://www.europarl.europa.eu/mepphoto/185.jpg,,,,,,,https://data.europarl.europa.eu/person/185
186,Mr,Giovanni,Persico,,,male,Italy,Benevento,###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/186.jpg,,,,,,,https://data.europarl.europa.eu/person/186
187,Mr,Mariano,Pintus,,,male,Italy,Luras (Sassari),24/09/1916 12:00,,https://www.europarl.europa.eu/mepphoto/187.jpg,,,,,,,https://data.europarl.europa.eu/person/187
188,Mr,Michele,Pistillo,,,male,Italy,San Severo (Foggia),04/11/1926 02:00,,https://www.europarl.europa.eu/mepphoto/188.jpg,,,,,,,https://data.europarl.europa.eu/person/188
189,Mr,Armando,Plebe,,,male,Italy,Alessandria,12/09/1927 01:00,,https://www.europarl.europa.eu/mepphoto/189.jpg,,,,,,,https://data.europarl.europa.eu/person/189
190,Mr,David Andrew,Thornley,,,male,Ireland,Sutton,31/07/1935 01:00,,https://www.europarl.europa.eu/mepphoto/190.jpg,,,,,,,https://data.europarl.europa.eu/person/190
191,Mr,Luigi,Noe',,,male,Italy,Milano,29/11/1915 01:00,,https://www.europarl.europa.eu/mepphoto/191.jpg,,,,,,,https://data.europarl.europa.eu/person/191
192,Mr,Dino,Penazzato,,,male,Italy,Vicenza,05/11/1913 01:00,,https://www.europarl.europa.eu/mepphoto/192.jpg,,,,,,,https://data.europarl.europa.eu/person/192
193,Mr,Emile,Muller,,,male,France,Mulhouse,20/04/1915 01:00,,https://www.europarl.europa.eu/mepphoto/193.jpg,,,,,,,https://data.europarl.europa.eu/person/193
194,Mr,Erwin,Müller,,,male,France,Duisburg,18/03/1906 01:00,,https://www.europarl.europa.eu/mepphoto/194.jpg,,,,,,,https://data.europarl.europa.eu/person/194
195,Mr,André,Mutter,,,male,France,Troyes (Aube),11/11/1901 01:36,,https://www.europarl.europa.eu/mepphoto/195.jpg,,,,,,,https://data.europarl.europa.eu/person/195
196,Mr,François,de Menthon,,,male,France,Montmirey-la-Ville,08/01/1901 01:36,,https://www.europarl.europa.eu/mepphoto/196.jpg,,,,,,,https://data.europarl.europa.eu/person/196
197,Mr,Bertrand,Motte,,,male,France,Annappes (Nord),19/07/1914 01:00,,https://www.europarl.europa.eu/mepphoto/197.jpg,,,,,,,https://data.europarl.europa.eu/person/197
199,Ms,Elisabeth,Orth,,,female,Germany,Hannover,24/03/1921 01:00,,https://www.europarl.europa.eu/mepphoto/199.jpg,,,,,,,https://data.europarl.europa.eu/person/199
200,Mr,Jean,Maroger,,,male,France,Nîmes,###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/200.jpg,,,,,,,https://data.europarl.europa.eu/person/200
201,Mr,Jean,Medecin,,,male,France,Nice,###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/201.jpg,,,,,,,https://data.europarl.europa.eu/person/201
202,Mr,Erich,Ollenhauer,,,male,Germany,Magdeburg,27/03/1901 01:36,,https://www.europarl.europa.eu/mepphoto/202.jpg,,,,,,,https://data.europarl.europa.eu/person/202
203,Mr,Josef,Oesterle,,,male,Germany,Weissensberg,###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/203.jpg,,,,,,,https://data.europarl.europa.eu/person/203
204,Mr,Knud,Thomsen,,,male,Denmark,Ålborg,16/01/1908 01:00,,https://www.europarl.europa.eu/mepphoto/204.jpg,,,,,,,https://data.europarl.europa.eu/person/204
205,Mr,William Mark,Hughes,,,male,United Kingdom,Manchester,18/12/1932 02:00,,https://www.europarl.europa.eu/mepphoto/205.jpg,,,,,,,https://data.europarl.europa.eu/person/205
206,Mr,Jacques L.G.,Van Offelen,,,male,Belgium,Isleworth (Grande-Bretagne),18/10/1916 01:00,,https://www.europarl.europa.eu/mepphoto/206.jpg,,,,,,,https://data.europarl.europa.eu/person/206
207,Mr,Pierre F.,Vermeylen,,,male,Belgium,Ukkel,08/04/1904 01:36,,https://www.europarl.europa.eu/mepphoto/207.jpg,,,,,,,https://data.europarl.europa.eu/person/207
208,Mr,THE LORD,Gladwyn,,,male,United Kingdom,Furback Hall Rotherham,25/04/1900 01:36,,https://www.europarl.europa.eu/mepphoto/208.jpg,,,,,,,https://data.europarl.europa.eu/person/208
209,Mr,William Winter,Hamilton,,,male,United Kingdom,Herrington Co Durham,26/06/1917 12:00,,https://www.europarl.europa.eu/mepphoto/209.jpg,,,,,,,https://data.europarl.europa.eu/person/209
210,Mr,James,Hill,,,male,United Kingdom,Southampton,21/12/1924 02:00,,https://www.europarl.europa.eu/mepphoto/210.jpg,,,,,,,https://data.europarl.europa.eu/person/210
211,Mr,John E.B.,Hill,,,male,United Kingdom,London,13/11/1912 01:00,,https://www.europarl.europa.eu/mepphoto/211.jpg,,,,,,,https://data.europarl.europa.eu/person/211
212,Mr,Ralph F.,Howell,,,male,United Kingdom,Great Moulton,25/05/1923 01:00,,https://www.europarl.europa.eu/mepphoto/212.jpg,,,,,,,https://data.europarl.europa.eu/person/212
213,Mr,M.M.A.A.,Janssen,,,male,Netherlands,Breda,13/06/1903 01:36,,https://www.europarl.europa.eu/mepphoto/213.jpg,,,,,,,https://data.europarl.europa.eu/person/213
214,Mr,Mario,Martinelli,,,male,Italy,Como,12/05/1906 01:00,,https://www.europarl.europa.eu/mepphoto/214.jpg,,,,,,,https://data.europarl.europa.eu/person/214
215,Mr,Edoardo,Martino,,,male,Italy,Alessandria,20/04/1910 01:00,,https://www.europarl.europa.eu/mepphoto/215.jpg,,,,,,,https://data.europarl.europa.eu/person/215
216,Mr,Gaetano,Martino,,,male,Italy,Messina,25/11/1900 01:36,,https://www.europarl.europa.eu/mepphoto/216.jpg,,,,,,,https://data.europarl.europa.eu/person/216
217,Mr,Karl,Mitterdorfer,,,male,Italy,Bolzano,28/01/1920 02:00,,https://www.europarl.europa.eu/mepphoto/217.jpg,,,,,,,https://data.europarl.europa.eu/person/217
218,Mr,Claude,Mont,,,male,France,Pouilly-sous-Charlieu,30/06/1913 01:00,,https://www.europarl.europa.eu/mepphoto/218.jpg,,,,,,,https://data.europarl.europa.eu/person/218
219,Mr,Pierre,Montel,,,male,France,,,,https://www.europarl.europa.eu/mepphoto/219.jpg,,,,,,,https://data.europarl.europa.eu/person/219
220,Mr,Richie,Ryan,,,male,Ireland,Dublin,27/02/1929 02:00,17/03/2019 01:00,https://www.europarl.europa.eu/mepphoto/220.jpg,,,,,,,https://data.europarl.europa.eu/person/220
221,Mr,Pierre,Mariotte,,,male,France,Maiche (Doubs),12/03/1909 01:00,,https://www.europarl.europa.eu/mepphoto/221.jpg,,,,,,,https://data.europarl.europa.eu/person/221
222,Mr,Michel,Maurice-Bokanowski,,,male,France,Paris,06/11/1912 01:00,,https://www.europarl.europa.eu/mepphoto/222.jpg,,,,,,,https://data.europarl.europa.eu/person/222
223,Mr,René,Mayer,,,male,France,Paris,###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/223.jpg,,,,,,,https://data.europarl.europa.eu/person/223
224,Mr,Albert,Liogier,,,male,France,Yssingeaux,17/02/1910 01:00,,https://www.europarl.europa.eu/mepphoto/224.jpg,,,,,,,https://data.europarl.europa.eu/person/224
225,Mr,Kléber,Loustau,,,male,France,Romorantin (Loir-et-Cher),05/02/1915 01:00,,https://www.europarl.europa.eu/mepphoto/225.jpg,,,,,,,https://data.europarl.europa.eu/person/225
226,Mr,Hervé,Laudrin,,,male,France,Locminé,23/03/1902 01:36,,https://www.europarl.europa.eu/mepphoto/226.jpg,,,,,,,https://data.europarl.europa.eu/person/226
227,Mr,Jean,Legendre,,,male,France,Paris,07/05/1906 01:00,,https://www.europarl.europa.eu/mepphoto/227.jpg,,,,,,,https://data.europarl.europa.eu/person/227
228,Mr,Marcel,Lemoine,,,male,France,Chateauroux,23/12/1918 02:00,,https://www.europarl.europa.eu/mepphoto/228.jpg,,,,,,,https://data.europarl.europa.eu/person/228
229,Mr,Pierre-Olivier,Lapie,,,male,France,Rennes,02/04/1901 01:36,,https://www.europarl.europa.eu/mepphoto/229.jpg,,,,,,,https://data.europarl.europa.eu/person/229
230,Mr,Francis,Leenhardt,,,male,France,Marseille,24/04/1908 01:00,,https://www.europarl.europa.eu/mepphoto/230.jpg,,,,,,,https://data.europarl.europa.eu/person/230
231,Mr,Pierre,Lagorce,,,male,France,Pugnac,16/05/1914 01:00,,https://www.europarl.europa.eu/mepphoto/231.jpg,,,,,,,https://data.europarl.europa.eu/person/231
236,Mr,Georges,Laffargue,,,male,France,Vicq (Haute-Vienne),###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/236.jpg,,,,,,,https://data.europarl.europa.eu/person/236
239,Mr,Ludwig,Metzger,,,male,Germany,Darmstadt,18/03/1902 01:36,,https://www.europarl.europa.eu/mepphoto/239.jpg,,,,,,,https://data.europarl.europa.eu/person/239
240,Mr,Josef,Müller,,,male,Germany,Eschweiler,18/07/1919 01:00,,https://www.europarl.europa.eu/mepphoto/240.jpg,,,,,,,https://data.europarl.europa.eu/person/240
241,Mr,Willi,Müller,,,male,Germany,Mülheim a.d. Ruhr,14/07/1925 01:00,,https://www.europarl.europa.eu/mepphoto/241.jpg,,,,,,,https://data.europarl.europa.eu/person/241
242,Mr,Willy,Odenthal,,,male,Germany,Köln,###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/242.jpg,,,,,,,https://data.europarl.europa.eu/person/242
243,Mr,Hans,Merten,,,male,Germany,Wiesbaden,01/09/1908 01:00,,https://www.europarl.europa.eu/mepphoto/243.jpg,,,,,,,https://data.europarl.europa.eu/person/243
244,Mr,Hans-Joachim,von Merkatz,,,male,Germany,Stargard,07/07/1905 01:00,,https://www.europarl.europa.eu/mepphoto/244.jpg,,,,,,,https://data.europarl.europa.eu/person/244
245,Mr,Robert,Margulies,,,male,Germany,Düsseldorf,29/09/1908 01:00,,https://www.europarl.europa.eu/mepphoto/245.jpg,,,,,,,https://data.europarl.europa.eu/person/245
246,Mr,Adolf,Mauk,,,male,Germany,Lauffen,08/05/1906 01:00,,https://www.europarl.europa.eu/mepphoto/246.jpg,,,,,,,https://data.europarl.europa.eu/person/246
247,Mr,Linus,Memmel,,,male,Germany,Rothenburg ob der Tauber,24/07/1914 01:00,,https://www.europarl.europa.eu/mepphoto/247.jpg,,,,,,,https://data.europarl.europa.eu/person/247
248,Mr,Roger,Toubeau,,,male,Belgium,Frameries,31/03/1900 01:36,,https://www.europarl.europa.eu/mepphoto/248.jpg,,,,,,,https://data.europarl.europa.eu/person/248
249,Mr,Leon-Eli,Troclet,,,male,Belgium,Liège,08/02/1907 01:00,,https://www.europarl.europa.eu/mepphoto/249.jpg,,,,,,,https://data.europarl.europa.eu/person/249
250,Mr,Louis P.J.,Vanvelthoven,,,male,Belgium,Lommel (Limburg),08/06/1938 01:00,,https://www.europarl.europa.eu/mepphoto/250.jpg,,,,,,,https://data.europarl.europa.eu/person/250
251,Mr,Arie,van der Hek,,,male,Netherlands,Schoonhoven,12/09/1938 01:00,,https://www.europarl.europa.eu/mepphoto/251.jpg,,,,,,,https://data.europarl.europa.eu/person/251
252,Mr,Johan Wilhelm,van Hulst,,,male,Netherlands,Amsterdam,28/01/1911 01:00,,https://www.europarl.europa.eu/mepphoto/252.jpg,,,,,,,https://data.europarl.europa.eu/person/252
253,Mr,THE LORD,Gordon-Walker,,,male,United Kingdom,Worthing,07/04/1907 01:00,,https://www.europarl.europa.eu/mepphoto/253.jpg,,,,,,,https://data.europarl.europa.eu/person/253
254,Mr,Nicolas,Margue,,,male,Luxembourg,Fingig,###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/254.jpg,,,,,,,https://data.europarl.europa.eu/person/254
255,Mr,Camille,Ney,,,male,Luxembourg,Ell,01/01/1919 02:00,,https://www.europarl.europa.eu/mepphoto/255.jpg,,,,,,,https://data.europarl.europa.eu/person/255
256,Mr,C.P.,Hazenbosch,,,male,Netherlands,Dordrecht,10/11/1921 02:00,,https://www.europarl.europa.eu/mepphoto/256.jpg,,,,,,,https://data.europarl.europa.eu/person/256
257,Mr,Gerolamo Lino,Moro,,,male,Italy,Venezia,12/02/1903 01:36,,https://www.europarl.europa.eu/mepphoto/257.jpg,,,,,,,https://data.europarl.europa.eu/person/257
258,Mr,Giovanni,Mosca,,,male,Italy,Casalpusterlengo (Milano),12/07/1927 01:00,,https://www.europarl.europa.eu/mepphoto/258.jpg,,,,,,,https://data.europarl.europa.eu/person/258
259,Mr,Angelo Giacomo,Mott,,,male,Italy,Fransacqua di Primerio (TN),03/07/1902 01:36,,https://www.europarl.europa.eu/mepphoto/259.jpg,,,,,,,https://data.europarl.europa.eu/person/259
260,Mr,Andrea,Mascagni,,,male,Italy,S. Miniato (Pisa),07/08/1917 12:00,,https://www.europarl.europa.eu/mepphoto/260.jpg,,,,,,,https://data.europarl.europa.eu/person/260
261,Mr,Aldo,Masullo,,,male,Italy,Avellino,12/04/1923 02:00,,https://www.europarl.europa.eu/mepphoto/261.jpg,,,,,,,https://data.europarl.europa.eu/person/261
262,Mr,Pietro,Micara,,,male,Italy,Frascati,04/11/1912 01:00,,https://www.europarl.europa.eu/mepphoto/262.jpg,,,,,,,https://data.europarl.europa.eu/person/262
263,Mr,Ludovico,Montini,,,male,Italy,Brescia,###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/263.jpg,,,,,,,https://data.europarl.europa.eu/person/263
264,Mr,Franco,Malfatti,,,male,Italy,Roma,16/01/1927 02:00,,https://www.europarl.europa.eu/mepphoto/264.jpg,,,,,,,https://data.europarl.europa.eu/person/264
265,Mr,Francesco,Marenghi,,,male,Italy,Castell'Arquato (Piacenza),24/03/1904 01:36,,https://www.europarl.europa.eu/mepphoto/265.jpg,,,,,,,https://data.europarl.europa.eu/person/265
266,Mr,Mario,Marina,,,male,Italy,Milano,###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/266.jpg,,,,,,,https://data.europarl.europa.eu/person/266
267,Mr,Luigi,Marras,,,male,Italy,Bonorva (Sassari),17/04/1922 01:00,,https://www.europarl.europa.eu/mepphoto/267.jpg,,,,,,,https://data.europarl.europa.eu/person/267
269,Mr,Patrick Joseph,Power,,,male,Ireland,The Curragn Co. Kildare,19/11/1928 02:00,,https://www.europarl.europa.eu/mepphoto/269.jpg,,,,,,,https://data.europarl.europa.eu/person/269
270,Mr,Silvio,Leonardi,,,male,Italy,Torino,16/07/1914 01:00,21/04/1990 12:00,https://www.europarl.europa.eu/mepphoto/270.jpg,,,,,,,https://data.europarl.europa.eu/person/270
271,Mr,Giovanni,Malagodi,,,male,Italy,Londra,12/10/1904 01:00,,https://www.europarl.europa.eu/mepphoto/271.jpg,,,,,,,https://data.europarl.europa.eu/person/271
272,Mr,Maurice,Lemaire,,,male,France,Gerbepal,###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/272.jpg,,,,,,,https://data.europarl.europa.eu/person/272
273,Mr,Henri,Longchambon,,,male,France,Clermont-Ferrand (Puy-de-Dôme),###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/273.jpg,,,,,,,https://data.europarl.europa.eu/person/273
274,Mr,Pierre,Lagaillarde,,,male,France,Courbevoie (Seine),15/05/1931 01:00,,https://www.europarl.europa.eu/mepphoto/274.jpg,,,,,,,https://data.europarl.europa.eu/person/274
275,Mr,Jean,Laurain,,,male,France,Metz-Grigy,01/01/1921 02:00,07/03/2008 01:00,https://www.europarl.europa.eu/mepphoto/275.jpg,,,,,,,https://data.europarl.europa.eu/person/275
276,Mr,Pierre Charles Alfred,Krieg,,,male,France,Lille,18/01/1922 02:00,,https://www.europarl.europa.eu/mepphoto/276.jpg,,,,,,,https://data.europarl.europa.eu/person/276
277,Mr,Jozef,Kurtz,,,male,France,Rentrisch,29/01/1903 01:36,,https://www.europarl.europa.eu/mepphoto/277.jpg,,,,,,,https://data.europarl.europa.eu/person/277
278,Mr,Jean,Laborbe,,,male,France,Lyon,08/10/1911 01:00,,https://www.europarl.europa.eu/mepphoto/278.jpg,,,,,,,https://data.europarl.europa.eu/person/278
279,Mr,René,Lacombe,,,male,France,Combrée (Maine et Loire),18/04/1915 01:00,,https://www.europarl.europa.eu/mepphoto/279.jpg,,,,,,,https://data.europarl.europa.eu/person/279
280,Mr,Karl-Heinz,Mursch,,,male,Germany,Krotoschin/Posen,25/09/1911 01:00,,https://www.europarl.europa.eu/mepphoto/280.jpg,,,,,,,https://data.europarl.europa.eu/person/280
281,Mr,Gabriel,Kaspereit,,,male,France,Paris,21/06/1919 01:00,,https://www.europarl.europa.eu/mepphoto/281.jpg,,,,,,,https://data.europarl.europa.eu/person/281
282,Mr,Hans-Werner,Müller,,,male,Germany,Nunkirchen,03/09/1942 12:00,,https://www.europarl.europa.eu/mepphoto/282.jpg,,,,,,,https://data.europarl.europa.eu/person/282
283,Ms,Peggy Edith,Fenner,,,female,United Kingdom,,,,https://www.europarl.europa.eu/mepphoto/283.jpg,,,,,,,https://data.europarl.europa.eu/person/283
284,Ms,THE BARONESS,Fisher of Rednal,,,female,United Kingdom,Birmingham,13/09/1919 01:00,,https://www.europarl.europa.eu/mepphoto/284.jpg,,,,,,,https://data.europarl.europa.eu/person/284
285,Ms,Dore,Smets,,,female,Belgium,Mechelen,06/06/1901 01:36,,https://www.europarl.europa.eu/mepphoto/285.jpg,,,,,,,https://data.europarl.europa.eu/person/285
286,Mr,Siegfried,Meister,,,male,Germany,Geisingen,09/01/1903 01:36,,https://www.europarl.europa.eu/mepphoto/286.jpg,,,,,,,https://data.europarl.europa.eu/person/286
287,Mr,Wilhelm,Michels,,,male,Germany,Welper (Ruhr),27/09/1919 01:00,,https://www.europarl.europa.eu/mepphoto/287.jpg,,,,,,,https://data.europarl.europa.eu/person/287
288,Mr,Aloys Michael,Lenz,,,male,Germany,Vochem b. Köln,10/02/1910 01:00,,https://www.europarl.europa.eu/mepphoto/288.jpg,,,,,,,https://data.europarl.europa.eu/person/288
289,Mr,Paul,Leverkuehn,,,male,Germany,Lübeck,###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/289.jpg,,,,,,,https://data.europarl.europa.eu/person/289
290,Mr,Heinrich,Lindenberg,,,male,Germany,Berlin,02/10/1902 01:36,,https://www.europarl.europa.eu/mepphoto/290.jpg,,,,,,,https://data.europarl.europa.eu/person/290
291,Mr,Walter,Löhr,,,male,Germany,Darmstadt,27/09/1911 01:00,,https://www.europarl.europa.eu/mepphoto/291.jpg,,,,,,,https://data.europarl.europa.eu/person/291
292,Mr,Helweg,Petersen,,,male,Denmark,Sdr. Longelse Langeland,29/11/1909 01:00,,https://www.europarl.europa.eu/mepphoto/292.jpg,,,,,,,https://data.europarl.europa.eu/person/292
293,Mr,Ib Gunnar,Stetter,,,male,Denmark,Odense,01/03/1917 01:00,,https://www.europarl.europa.eu/mepphoto/293.jpg,,,,,,,https://data.europarl.europa.eu/person/293
294,Mr,Hans,Lautenschlager,,,male,Germany,Stekene,21/07/1901 01:36,,https://www.europarl.europa.eu/mepphoto/294.jpg,,,,,,,https://data.europarl.europa.eu/person/294
296,Mr,Marcel O.C.L.G.,Thiry,,,male,Belgium,Charleroi,###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/296.jpg,,,,,,,https://data.europarl.europa.eu/person/296
297,Mr,Alexander,Fletcher,,,male,United Kingdom,Greenock Renfrewshire (Scotland),26/08/1929 01:00,,https://www.europarl.europa.eu/mepphoto/297.jpg,,,,,,,https://data.europarl.europa.eu/person/297
298,Mr,Charles,Fletcher-Cooke,,,male,United Kingdom,London,05/05/1914 01:00,,https://www.europarl.europa.eu/mepphoto/298.jpg,,,,,,,https://data.europarl.europa.eu/person/298
299,Mr,Geoffrey Stanley,De Freitas,,,male,United Kingdom,St. Lucia (Windward Islan,07/04/1913 01:00,,https://www.europarl.europa.eu/mepphoto/299.jpg,,,,,,,https://data.europarl.europa.eu/person/299
300,Mr,Guillaume,Schyns,,,male,Belgium,Kelmis (Lüttich),13/10/1923 02:00,,https://www.europarl.europa.eu/mepphoto/300.jpg,,,,,,,https://data.europarl.europa.eu/person/300
301,Mr,Paul-Henri,Spaak,,,male,Belgium,Schaerbeek-Bruxelles,###############################################################################################################################################################################################################################################################,,https://www.europarl.europa.eu/mepphoto/301.jpg,,,,,,,https://data.europarl.europa.eu/person/301
302,Mr,Jonkheer M.,Van Der Goes Van Naters,,,male,Netherlands,Nijmegen,21/12/1900 01:36,,https://www.europarl.europa.eu/mepphoto/302.jpg,,,,,,,https://data.europarl.europa.eu/person/302
303,Mr,Wessel,Hartog,,,male,Netherlands,Wormer,25/05/1911 01:00,,https://www.europarl.europa.eu/mepphoto/303.jpg,,,,,,,https://data.europarl.europa.eu/person/303
304,Mr,Ernest Alan,Fitch,,,male,United Kingdom,New Tredegar (Wales),10/03/1915 01:00,,https://www.europarl.europa.eu/mepphoto/304.jpg,,,,,,,https://data.europarl.europa.eu/person/304
